更新时间,#genre#
20260605 03:25,url

RespoTime,whitelist,#genre#
44.59ms,湖北衛視,https://t.freetv.fun/live/hu-bei-wei-shi-32.m3u8
44.59ms,Кино союз Россия,https://t.freetv.fun/live/soiuz-3.m3u8
44.61ms,寧夏衛視,https://t.freetv.fun/live/zhu-xia-wei-shi-8.m3u8
44.62ms,東南衛視,https://t.freetv.fun/live/dong-nan-wei-shi-6.m3u8
44.63ms,浙江衛視,https://t.freetv.fun/live/zhe-jiang-wei-shi-8.m3u8
44.63ms,СТС,https://t.freetv.fun/live/sts-9.m3u8
44.64ms,HSN,https://t.freetv.fun/live/hsn2-1.m3u8
44.66ms,Kanal 24,https://t.freetv.fun/live/kanal-26.m3u8
44.67ms,山西衛視,https://t.freetv.fun/live/shan-xi-wei-shi-7.m3u8
44.69ms,KCTV,https://t.freetv.fun/live/kctv-1.m3u8
44.82ms,深圳衛視,https://t.freetv.fun/live/shen-zhen-wei-shi-38.m3u8
44.83ms,广西卫视,https://stream1.freetv.fun/374ece896f9443b6ab9ec6b0df8ad9d5e39ebcd233b544daa940baaba70af533.m3u8
44.88ms,吉林衛視,https://t.freetv.fun/live/ji-lin-wei-shi-3.m3u8
44.88ms,PARAMOUNT,https://t.freetv.fun/live/paramount-1.m3u8
44.89ms,Музыка Первого,https://t.freetv.fun/live/muzyka-5.m3u8
44.91ms,邢臺綜合,https://t.freetv.fun/live/xing-tai-zong-he-2.m3u8
44.92ms,湖北衛視,https://t.freetv.fun/live/hu-bei-wei-shi-18.m3u8
44.97ms,НТВ плюс Футбол Россия,https://t.freetv.fun/live/futbol-1-1.m3u8
44.98ms,宁夏卫视,https://stream1.freetv.fun/4d06b500d20fc47c06f0194370b45d2759f6e017e59b1f1f2c2cdbfef8436e63.m3u8
45.01ms,河北衛視,https://t.freetv.fun/live/he-bei-wei-shi-14.m3u8
45.05ms,РОССИЯ 24,https://t.freetv.fun/live/rossiia-24-6.m3u8
45.08ms,Hard Life TV,https://t.freetv.fun/live/life-tv-1.m3u8
45.11ms,廣東體育HD,https://t.freetv.fun/live/yan-dong-ti-yu-gao-qing-2.m3u8
45.13ms,Next TV,https://t.freetv.fun/live/next-tv.m3u8
45.17ms,PTV Sports   (IN ) ,https://t.freetv.fun/live/ptv-sports-1.m3u8
45.18ms,Jordan,https://t.freetv.fun/live/jordan-drama.m3u8
45.21ms,NDTV24*7,https://t.freetv.fun/live/ndtv-24x7.m3u8
45.23ms,大灣區衛視,https://t.freetv.fun/live/da-wan-qu-wei-shi.m3u8
45.23ms,Планета HD,https://t.freetv.fun/live/moia-planeta-2.m3u8
45.23ms,CCTV13,https://stream1.freetv.fun/a3f6e6023db71ce61b0fbbf6a5ec07d146303cf549f2e774bb31d94d4527ddf6.m3u8
45.27ms,МИР 24,https://t.freetv.fun/live/mir-24-11.m3u8
45.30ms,ОТР,https://t.freetv.fun/live/otr-3.m3u8
45.31ms,東森超視,https://t.freetv.fun/live/dong-sen-chao-shi-5.m3u8
45.35ms,潮州綜合,https://t.freetv.fun/live/chao-zhou-zong-he-gao-qing-26.m3u8
45.40ms,PRESS,https://t.freetv.fun/live/press-tv.m3u8
45.44ms,Матч!,https://t.freetv.fun/live/match-arena-1.m3u8
45.45ms,Kanali 7 News,https://t.freetv.fun/live/kairali-news.m3u8
45.46ms,OMN Movies Premiere ,https://t.freetv.fun/live/premiere-c.m3u8
45.47ms,西藏卫视,https://stream1.freetv.fun/b8050307a274e899dbed6c2d26362d78e3bc43289fa1c71af89278cd59d7c42d.m3u8
45.54ms,大灣區衛視,https://t.freetv.fun/live/da-wan-qu-wei-shi-33.m3u8
45.56ms,Mongolia TV 10,https://t.freetv.fun/live/10-tv-1.m3u8
45.58ms,WXTV-DT1,https://streaming-live-fcdn.api.prd.univisionnow.com/wxtv/wxtv.isml/hls/wxtv.m3u8
45.64ms,四川衛視,https://t.freetv.fun/live/si-chuan-wei-shi.m3u8
45.64ms,КИНОХИТ,https://t.freetv.fun/live/kinokhit-5.m3u8
45.70ms,新疆卫视,https://stream1.freetv.fun/788702ed504aeda3322f8db5973d9fc056ede56e02560b365a5cc69efc07874a.m3u8
45.72ms,动漫秀场,https://stream1.freetv.fun/116b072fce86ad7fb72e6cb782fc5e85b72e4bae044922c23b702e6aa5a3adb8.m3u8
45.80ms,汕頭經濟生活,https://t.freetv.fun/live/shan-tou-sheng-huo-gao-qing-17.m3u8
45.84ms,Africa 24,https://t.freetv.fun/live/africa-24-sport.m3u8
45.84ms,CCTV2,https://stream1.freetv.fun/13d0211c9d0e6ac956f262af910b0509c7565f9f7f3f5a674a33d40b534a7cc1.m3u8
45.88ms,DW English,https://t.freetv.fun/live/telesur-english-3.m3u8
45.89ms,湖南衛視,https://t.freetv.fun/live/hu-nan-wei-shi-19.m3u8
45.89ms,TV1000,https://t.freetv.fun/live/tv1000-1.m3u8
46.00ms,CCTV4,https://stream1.freetv.fun/0e299805282d3470a1b2622405ec34d49fe09424ab15bdeaa14eb2442bb3c9cf.m3u8
46.02ms,廈門衛視,https://t.freetv.fun/live/sha-men-wei-shi.m3u8
46.02ms,Ok Stendal,https://t.freetv.fun/live/de-guo-okstendal-1080p-1.m3u8
46.20ms,DW English,https://t.freetv.fun/live/3abn-english-1.m3u8
46.21ms,NOURSAT,https://t.freetv.fun/live/noursat-al-sharq.m3u8
46.22ms,МУЗ ТВ,https://t.freetv.fun/live/muz.m3u8
46.26ms,Đồng Tháp TV,https://t.freetv.fun/live/dong-thap-tv1-1.m3u8
46.26ms,KUVN-DT1,https://streaming-live-fcdn.api.prd.univisionnow.com/kuvn/kuvn.isml/hls/kuvn.m3u8
46.31ms,深圳卫视,https://stream1.freetv.fun/4ed655f1d1af7f8c33f44b669f7c406c14598b23f2a6757c8ac938679ce9361a.m3u8
46.35ms,廣西衛視,https://t.freetv.fun/live/yan-xi-wei-shi-18.m3u8
46.40ms,东森财经新闻,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV03.m3u8
46.41ms,JP1,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV15.m3u8
46.43ms,Newsmax,https://t.freetv.fun/live/newsmaxtv-1.m3u8
46.44ms,Fox Sports Racing,https://t.freetv.fun/live/boktv-2.m3u8
46.45ms,精選動漫臺,https://t.freetv.fun/live/jing-xuan-dong-man-1.m3u8
46.46ms,汕頭綜合,https://t.freetv.fun/live/shan-tou-zong-he-gao-qing-24.m3u8
46.48ms,廣東少兒,https://t.freetv.fun/live/yan-dong-shao-er-gao-qing-4.m3u8
46.49ms,人間衛視,https://t.freetv.fun/live/ren-jian-wei-shi-2.m3u8
46.56ms,辽宁卫视,https://stream1.freetv.fun/81b1a8571fc09fe29a132e435fc4f5db7508980d79cae3ecb3fe6f438b43872f.m3u8
46.56ms,WLTV-DT1 [Geo-blocked],https://streaming-live-fcdn.api.prd.univisionnow.com/wltv/wltv.isml/hls/wltv.m3u8
46.57ms,Ю Россия,https://t.freetv.fun/live/rossiia-rtr.m3u8
46.63ms,动漫秀场,https://stream1.freetv.fun/c1a9c0728c4a8d7636c7de8d4f69f3abdc906231ea7f7e72d59433843738617f.m3u8
46.64ms,CCTV7,https://stream1.freetv.fun/8934b3a24d7d16e8834b2710951ff476c08771d1709586c9a1a2c11ff705f012.m3u8
46.66ms,НСТ,https://t.freetv.fun/live/nst-1.m3u8
46.67ms,La Nuova,https://t.freetv.fun/live/la-nuova-tv.m3u8
46.67ms,RT,https://t.freetv.fun/live/rtd.m3u8
46.73ms,Телеканал Звезда Россия,https://t.freetv.fun/live/zvezda-3.m3u8
46.75ms,天津衛視,https://t.freetv.fun/live/tian-jin-wei-shi-23.m3u8
46.77ms,CCTV5(h265),https://t.freetv.fun/live/cctv5-6.m3u8
46.77ms,CCTV1,https://stream1.freetv.fun/9f70f5d60b14bb1ef93886f17fa8f20f55f4a36ac45206f6c5a5bf9654d6e4fb.m3u8
46.86ms,МУЗ ТВ,https://t.freetv.fun/live/muztv-8.m3u8
46.92ms,廣東珠江HD,https://t.freetv.fun/live/yan-dong-zhu-jiang-9.m3u8
46.92ms,新疆衛視,https://t.freetv.fun/live/xin-jiang-wei-shi-1.m3u8
46.99ms,Global,https://t.freetv.fun/live/toi-global.m3u8
47.06ms,广东少儿,https://stream1.freetv.fun/7f5d91d703ee916906433f86d026c8b9cde7d83dd34d9d02fbbf129f5f9e319c.m3u8
47.13ms,Libya International,https://t.freetv.fun/live/bahrain-international.m3u8
47.19ms,江蘇教育,https://t.freetv.fun/live/jiang-su-jiao-yu.m3u8
47.24ms,南平新聞綜合,https://t.freetv.fun/live/si-ping-xin-wen-zong-he-2.m3u8
47.31ms,CCTV2,http://69.30.245.50/live/cctv2.m3u8
47.32ms,凤凰中文高清,http://cdn6.163189.xyz/163189/fhzw
47.33ms,RADIO 105 TV,https://t.freetv.fun/live/radio-51-tv.m3u8
47.34ms,РЕН ТВ,https://t.freetv.fun/live/ren-tv-4.m3u8
47.36ms,浙江民生休闲,https://t.freetv.fun/live/zhe-jiang-min-sheng.m3u8
47.43ms,Россия 1 ,https://t.freetv.fun/live/rossiia-1-1080p.m3u8
47.50ms,CCTV11,https://stream1.freetv.fun/0873471d1f3080eb9ba37ba7d0b57b5c8ec5fc1ff0bf01cf76e8377d5dde63b9.m3u8
47.56ms,四川卫视,https://stream1.freetv.fun/e728188709278d17759597dd39ed926dc1411ae78e6280a9805a867497769806.m3u8
47.57ms,СТС,https://t.freetv.fun/live/sts-6.m3u8
47.58ms,Momo 2,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV05.m3u8
47.58ms,西藏卫视,https://stream1.freetv.fun/cfce8c7266926f66e4c9f1e47e1838772aba6fe9fc594f2b19456351b1f91126.m3u8
47.59ms,Galicia TV,https://t.freetv.fun/live/tvg-galicia-eu.m3u8
47.59ms,民視新聞 HD,https://t.freetv.fun/live/min-shi-xin-wen-1-1.m3u8
47.61ms,大灣區衛視,https://t.freetv.fun/live/da-wan-qu-wei-shi-gao-qing-17.m3u8
47.62ms,PEACE TV,https://t.freetv.fun/live/espace-tv.m3u8
47.62ms,金鹰卡通,https://stream1.freetv.fun/49903af5e5fa7b3e3a0e029d6f5757c0dde5a588f4f4910975555563e5739604.m3u8
47.64ms,青海卫视,https://stream1.freetv.fun/a4027c54f2c3b0e3ba6b7f3ac30c3b0484c92403303c0eb3b404b4bf93055b5f.m3u8
47.66ms,湖南卫视,https://stream1.freetv.fun/6e1e8c8fa9c78b07103b13720938ec0762ed29ef240391c58de8287f6e030a9a.m3u8
47.76ms,ION,https://t.freetv.fun/live/wion-1.m3u8
47.77ms,RTP 1,https://t.freetv.fun/live/rtp1.m3u8
47.79ms,時尚運動X,https://t.freetv.fun/live/shi-shang-yun-dong-x.m3u8
47.82ms,Das Erste(ARD),https://t.freetv.fun/live/das-erste.m3u8
47.82ms,Россия 1 ,https://t.freetv.fun/live/rossiia-1-4.m3u8
47.83ms,廣東衛視,https://t.freetv.fun/live/yan-dong-wei-shi-31.m3u8
47.83ms,ТОК ТВ,https://t.freetv.fun/live/tochka-tv-2.m3u8
47.84ms,吉林衛視,https://t.freetv.fun/live/ji-lin-wei-shi-8.m3u8
47.84ms,Rete 8 Sport,https://t.freetv.fun/live/rete-8-sport.m3u8
47.84ms,CTi News,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV28.m3u8
47.95ms,汕尾綜合,https://t.freetv.fun/live/shan-wei-zong-he-gao-qing-4.m3u8
47.96ms,Genius Go Go Go,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV26.m3u8
47.98ms,CHC動作電影,https://t.freetv.fun/live/chcdong-zuo-dian-ying-4.m3u8
48.00ms,NDTV24*7,https://t.freetv.fun/live/ndtv-24x7-1.m3u8
48.02ms,新疆卫视,https://stream1.freetv.fun/491fd44baf9decfb455c633430d8968c171f00c46474622b96e79dace34057e8.m3u8
48.05ms,CCTV5,https://stream1.freetv.fun/564dcdf6a4174e99aeb20430c36197db361321a1f4d8bc0b1a0f428a48fb1c77.m3u8
48.10ms,Беларусь 1,https://t.freetv.fun/live/belarus-1-2.m3u8
48.12ms,廣西衛視,https://t.freetv.fun/live/yan-xi-wei-shi-15.m3u8
48.15ms,NU,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV10.m3u8
48.16ms,揭陽新聞綜合,https://t.freetv.fun/live/jie-yang-zong-he-gao-qing-1.m3u8
48.17ms,News 1,https://t.freetv.fun/live/news-1-india.m3u8
48.17ms,ТНТ,https://t.freetv.fun/live/tnt-plus-4-576p.m3u8
48.18ms,&TV,https://t.freetv.fun/live/tvt-zgorzelec-2.m3u8
48.19ms,天津衛視,https://t.freetv.fun/live/tian-jin-wei-shi-20.m3u8
48.20ms,伊春新聞綜合,https://t.freetv.fun/live/hun-chun-xin-wen-zong-he-4.m3u8
48.21ms,河南衛視,https://t.freetv.fun/live/he-nan-wei-shi-8.m3u8
48.21ms,Global Trekker,https://t.freetv.fun/live/global-trekker-3.m3u8
48.22ms,四川科教,https://t.freetv.fun/live/si-chuan-ke-jiao-1.m3u8
48.24ms,TV Brasil,https://t.freetv.fun/live/tv-brasil-central.m3u8
48.25ms,湖南衛視,https://t.freetv.fun/live/hu-nan-wei-shi-2.m3u8
48.25ms,Igreja Online TV,https://t.freetv.fun/live/mana-igreja-online.m3u8
48.26ms,東南衛視,https://t.freetv.fun/live/dong-nan-wei-shi-13.m3u8
48.26ms,深圳衛視,https://t.freetv.fun/live/shen-zhen-wei-shi-13.m3u8
48.26ms,湖南衛視,https://t.freetv.fun/live/hu-nan-wei-shi-23.m3u8
48.27ms,Hope Channel,https://t.freetv.fun/live/hope-channel-bulgaria.m3u8
48.29ms,宜興新聞綜合,https://t.freetv.fun/live/yi-xing-xin-wen-zong-he-1.m3u8
48.29ms,CCTV10,http://69.30.245.50/live/cctv10.m3u8
48.34ms,CCTV1,http://69.30.245.50/live/cctv1.m3u8
48.35ms,潮州綜合,https://t.freetv.fun/live/chao-zhou-zong-he-gao-qing-7.m3u8
48.35ms,RTP Acores,https://t.freetv.fun/live/rtp-acores.m3u8
48.38ms,Карусель,https://t.freetv.fun/live/karusel-6.m3u8
48.39ms,新疆衛視,https://t.freetv.fun/live/xin-jiang-wei-shi-10.m3u8
48.44ms,CCTV4,https://stream1.freetv.fun/964a51445ff33a4d13e786b28b01992fa55022cfc28c81c5f24497d1131a5d18.m3u8
48.44ms,CCTV4K,http://198.204.240.250:82/live/cctv4k.m3u8
48.48ms,福建公共,https://t.freetv.fun/live/fu-jian-gong-gong-1.m3u8
48.50ms,河北衛視,https://t.freetv.fun/live/he-bei-wei-shi-3.m3u8
48.50ms,Мир HD,https://t.freetv.fun/live/mir-2.m3u8
48.50ms,PET CLUB TV,https://t.freetv.fun/live/prikoly-1-pet-club.m3u8
48.52ms,CCTV2,https://stream1.freetv.fun/8752f27902ce732a38212d0a9174e306b4ade352c88ab65ba1f59d23a0938c2f.m3u8
48.53ms,CCTV8,http://69.30.245.50/live/cctv8.m3u8
48.55ms,潮州綜合,https://t.freetv.fun/live/chao-zhou-zong-he-gao-qing-1.m3u8
48.56ms,CCTV5,http://69.30.245.50/live/cctv5.m3u8
48.57ms,宿遷綜合,https://t.freetv.fun/live/su-qian-xin-wen-zong-he.m3u8
48.59ms,CCTV6,http://69.30.245.50/live/cctv6.m3u8
48.64ms,貴州衛視,https://t.freetv.fun/live/gui-zhou-wei-shi-2.m3u8
48.65ms,H1,https://t.freetv.fun/live/h1.m3u8
48.70ms,八大綜藝,https://t.freetv.fun/live/ba-da-zong-yi-2.m3u8
48.73ms,HUB Sports1,https://t.freetv.fun/live/hub-sports-7.m3u8
48.78ms,廣東民生,https://t.freetv.fun/live/yan-dong-min-sheng-gao-qing-20.m3u8
48.78ms,河北衛視,https://t.freetv.fun/live/he-bei-wei-shi-17.m3u8
48.79ms,CCTV4,http://69.30.245.50/live/cctv4.m3u8
48.80ms,Sudarshan News,https://t.freetv.fun/live/sudarshan-news.m3u8
48.82ms,LBC International,https://t.freetv.fun/live/3abn-international-network.m3u8
48.83ms,Ю Россия,https://t.freetv.fun/live/rossiia-kultura.m3u8
48.84ms,天津衛視,https://t.freetv.fun/live/tian-jin-wei-shi-22.m3u8
48.87ms,青海卫视,https://stream1.freetv.fun/b6326e0b6756fb48fe4f9d486290138c0f6ff88c1dbeec97255267e2fd451f53.m3u8
48.93ms,BANAT TV,https://t.freetv.fun/live/banat-tv.m3u8
48.98ms,武漢新聞綜合,https://t.freetv.fun/live/wu-yi-xin-wen-zong-he.m3u8
49.01ms,戲曲臺,https://t.freetv.fun/live/xi-qu.m3u8
49.02ms,山東衛視,https://t.freetv.fun/live/shan-dong-wei-shi-2.m3u8
49.04ms,National Geographic,https://t.freetv.fun/live/national-geographic-1.m3u8
49.08ms,Первый Канал,https://t.freetv.fun/live/pervyi-kanal-6.m3u8
49.10ms,Fox Sports Racing,https://t.freetv.fun/live/more-than-sports-tv-1.m3u8
49.10ms,河南衛視,https://t.freetv.fun/live/he-nan-wei-shi-12.m3u8
49.10ms,First Business Ukraine,https://t.freetv.fun/live/zee-business.m3u8
49.10ms,浙江卫视,https://stream1.freetv.fun/d35587d65e53779a3e25010f6839792d5a4430a22824793ec4b997e2c4ab3098.m3u8
49.11ms,凤凰中文,https://stream1.freetv.fun/91dffd2dca60b65821a94747f2f3020dfc9642bb89f86ed7fa6d8b0b7487c5d2.m3u8
49.12ms,厦门卫视,https://stream1.freetv.fun/aa65dd411565991ace44f9e5934bd018fdd52122e052d471a363b6ee839e1079.m3u8
49.15ms,山東衛視,https://t.freetv.fun/live/shan-dong-wei-shi.m3u8
49.15ms,廣東影視,https://t.freetv.fun/live/yan-dong-ying-shi-2.m3u8
49.16ms,東營新聞綜合,https://t.freetv.fun/live/dong-wan-xin-wen-zong-he-1-1.m3u8
49.17ms,嘉佳卡通,https://t.freetv.fun/live/jia-jia-qia-tong.m3u8
49.17ms,廣東民生,https://t.freetv.fun/live/yan-dong-min-sheng-gao-qing-5.m3u8
49.19ms,Планета HD,https://t.freetv.fun/live/zhivaia-planeta-4.m3u8
49.20ms,三沙衛視,https://t.freetv.fun/live/san-sha-wei-shi-16.m3u8
49.20ms,Jupiter Shop Channel,https://t.freetv.fun/live/ch-ng-jupiter-shop-channel.m3u8
49.20ms,NET TV,https://t.freetv.fun/live/nieta-tv.m3u8
49.20ms,國會頻道2[geo-blocked],https://t.freetv.fun/live/guo-hui-2-14.m3u8
49.20ms,澳视澳门,https://cdn6.163189.xyz/163189/asam
49.22ms,News one,https://t.freetv.fun/live/news-one.m3u8
49.24ms,Porto Canal,https://t.freetv.fun/live/canal-pro.m3u8
49.24ms,CCTV9,http://69.30.245.50/live/cctv9.m3u8
49.26ms,KPop,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV16.m3u8
49.26ms,KCWX-TV MyNetworkTV 2 (San Antonio TX),http://65.36.6.216:1935/live/kcwx.smil/playlist.m3u8
49.26ms,天津卫视,https://stream1.freetv.fun/c8c2f6c41f02c70866924be598307a49bab6a6fe432d423d6c7f09c65fdf5ada.m3u8
49.30ms,Trans7 TV,https://t.freetv.fun/live/trans7-1.m3u8
49.30ms,苏州新闻综合,https://t.freetv.fun/live/su-zhou-xin-wen-zong-he.m3u8
49.31ms,Россия 1 ,https://t.freetv.fun/live/rossiia-1-plus-6-576p.m3u8
49.34ms,РЕН ТВ,https://t.freetv.fun/live/ren-tv-6.m3u8
49.37ms,Global News,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV02.m3u8
49.43ms,湖州新聞綜合,https://t.freetv.fun/live/lu-zhou-xin-wen-zong-he-1-1.m3u8
49.44ms,青海卫视,https://stream1.freetv.fun/1372e179a485ae97bd73883d9c82e6bd11eb85a5f24161242c23aca1d24a2612.m3u8
49.45ms,OK Magdeburg,https://t.freetv.fun/live/de-guo-okmagdeburg-1080p.m3u8
49.45ms,Матч!,https://t.freetv.fun/live/match-arena-720p.m3u8
49.49ms,江蘇衛視,https://t.freetv.fun/live/jiang-su-wei-shi-13.m3u8
49.51ms,江西衛視,https://t.freetv.fun/live/jiang-xi-wei-shi-5.m3u8
49.51ms,Future TV,https://t.freetv.fun/live/future-lbn.m3u8
49.53ms,Nickelodeon  (UK),https://t.freetv.fun/live/nickelodeon-1.m3u8
49.53ms,Nick HD,https://t.freetv.fun/live/nick-jr-2.m3u8
49.54ms,Россия К,https://t.freetv.fun/live/rossiia-k-3.m3u8
49.55ms,CCTV6,http://198.204.240.250:82/live/cctv6.m3u8
49.59ms,大灣區衛視,https://t.freetv.fun/live/da-wan-qu-wei-shi-gao-qing-4.m3u8
49.62ms,广东珠江,https://stream1.freetv.fun/468bff09871ed8a1eba7a539f461001a9683ac2cbb084ef2d52449c7f1a52478.m3u8
49.70ms,Телеканал Звезда Россия,https://t.freetv.fun/live/zvezda-6.m3u8
49.71ms,湖州文化娛樂,https://t.freetv.fun/live/hu-zhou-wen-hua-yu-le-2.m3u8
49.73ms,江蘇衛視,https://t.freetv.fun/live/jiang-su-wei-shi-6.m3u8
49.75ms,Мир HD,https://t.freetv.fun/live/mir-13.m3u8
49.76ms,Сибирь,https://t.freetv.fun/live/sibir-24-1.m3u8
49.77ms,浙江經濟生活,https://t.freetv.fun/live/zhe-jiang-sheng-huo-4.m3u8
49.77ms,METRO TV,https://t.freetv.fun/live/tv7-meteo.m3u8
49.78ms,Карусель,https://t.freetv.fun/live/karusel-2.m3u8
49.78ms,Đồng Nai 2 Việt Nam,https://t.freetv.fun/live/dong-nai-2.m3u8
49.83ms,廣東衛視,https://t.freetv.fun/live/yan-dong-wei-shi-13.m3u8
49.84ms,三沙衛視,https://t.freetv.fun/live/san-sha-wei-shi-4.m3u8
49.84ms,廣東衛視,https://t.freetv.fun/live/yan-dong-wei-shi-gao-qing-20.m3u8
49.84ms,The Movies,https://t.freetv.fun/live/moviesphere-y.m3u8
49.85ms,PTV WORLD,https://t.freetv.fun/live/tvp-world.m3u8
49.88ms,ITV,https://t.freetv.fun/live/itv-1.m3u8
49.88ms,CCTV8K,http://198.204.240.250:82/live/cctv8k.m3u8
49.90ms,金鹰卡通,https://t.freetv.fun/live/jin-ying-qia-tong-10.m3u8
49.92ms,HR Fernsehen,https://t.freetv.fun/live/punktum-fernsehen.m3u8
49.93ms,甘肅衛視,https://t.freetv.fun/live/gan-su-wei-shi-15.m3u8
49.93ms,WFUT-DT1 (720p) [Geo-blocked],https://streaming-live-fcdn.api.prd.univisionnow.com/wfut/wfut.isml/hls/wfut.m3u8
49.94ms,安徽衛視,https://t.freetv.fun/live/an-hui-wei-shi-15.m3u8
49.95ms,广东珠江,http://67.220.71.199:2347/livehttpplay?channel_id=20144
49.97ms,CCTV6,https://stream1.freetv.fun/513333530630aac10a2b2f971b63cf6726e5b43e9ad4dc66a140f7ae3ad13cfb.m3u8
50.03ms,ВРЕМЯ,https://t.freetv.fun/live/vremia-3.m3u8
50.04ms,安徽衛視,https://t.freetv.fun/live/an-hui-wei-shi-13.m3u8
50.05ms,浙江衛視,https://t.freetv.fun/live/zhe-jiang-wei-shi-17.m3u8
50.05ms,Первый Канал,https://t.freetv.fun/live/pervyi-muzykalnyi-kanal-1080p.m3u8
50.08ms,Матч!,https://t.freetv.fun/live/match-arena.m3u8
50.09ms,Кто есть кто,https://t.freetv.fun/live/kto-est-kto-576p.m3u8
50.10ms,NART TV,https://t.freetv.fun/live/artn-tv-1080p-not-24-7.m3u8
50.11ms,Ha Noi TV1,https://t.freetv.fun/live/hanoitv1.m3u8
50.11ms,广东体育,https://t.freetv.fun/live/yan-dong-ti-yu-gao-qing-20.m3u8
50.11ms,江西卫视,https://stream1.freetv.fun/2df8b395a33033ef4dbd79007e2ec8dabbdc64e75e0e2c8bd46c49eec115d891.m3u8
50.12ms,湖南衛視,https://t.freetv.fun/live/hu-nan-wei-shi-9.m3u8
50.12ms,ITV2,https://t.freetv.fun/live/ictv2.m3u8
50.12ms,WeatherNation TV,https://t.freetv.fun/live/weathernation-kcks-ld6-480p-not-24-7.m3u8
50.17ms,民視新聞,https://t.freetv.fun/live/min-shi-xin-wen-2.m3u8
50.17ms,MOVIE MOVIE[geo-blocked],https://t.freetv.fun/live/hallmark-movie-east.m3u8
50.17ms,西藏卫视,https://stream1.freetv.fun/0ce69f834e1649cd03f033558903baeeda2ce44c16d0553b2587e92f6029f80e.m3u8
50.20ms,osn cinema,https://t.freetv.fun/live/ebs-cinema.m3u8
50.20ms,Meridiano Televisión,https://t.freetv.fun/live/trc-television.m3u8
50.21ms,Italia 1 HD,https://t.freetv.fun/live/fm-italia.m3u8
50.24ms,浙江教育科技,https://t.freetv.fun/live/zhe-jiang-jiao-ke-1.m3u8
50.24ms,環球電視臺,https://t.freetv.fun/live/huan-qiu-dian-shi.m3u8
50.26ms,Movie Plus[geo-blocked],https://t.freetv.fun/live/the-movie-club-plus-2.m3u8
50.27ms,Fox Sports Racing,https://t.freetv.fun/live/master-tv-1-1.m3u8
50.27ms,龙华电影,https://stream1.freetv.fun/1178a02eb676ee58293691fdc19fed767b2dc61d866c1fee41447a8503ec0253.m3u8
50.31ms,汕頭經濟生活,https://t.freetv.fun/live/shan-tou-sheng-huo-gao-qing-15.m3u8
50.32ms,江蘇公共新聞,https://t.freetv.fun/live/zhe-jiang-gong-gong-xin-wen-1.m3u8
50.34ms,廣東珠江HD,https://t.freetv.fun/live/yan-dong-zhu-jiang-18.m3u8
50.34ms,OK Magdeburg,https://t.freetv.fun/live/ok-magdeburg.m3u8
50.35ms,Телекафе Россия,https://t.freetv.fun/live/telekafe-5.m3u8
50.36ms,廣東少兒,https://t.freetv.fun/live/yan-dong-shao-er-gao-qing-19.m3u8
50.36ms,Живи,https://t.freetv.fun/live/zhivi-1080p.m3u8
50.38ms,天津衛視,https://t.freetv.fun/live/tian-jin-wei-shi-9.m3u8
50.41ms,天津衛視,https://t.freetv.fun/live/tian-jin-wei-shi-7.m3u8
50.41ms,廣西衛視,https://t.freetv.fun/live/yan-xi-wei-shi-10.m3u8
50.41ms,Prime9 News,https://t.freetv.fun/live/cnews-prime-1.m3u8
50.41ms,Al Rayyan,https://t.freetv.fun/live/al-rayyan.m3u8
50.41ms,Nord TV,https://t.freetv.fun/live/nour-tv-1.m3u8
50.41ms,TVB明珠,http://67.220.71.199:2347/livehttpplay?channel_id=30026
50.43ms,三立INEWS HD[geo-blocked],https://t.freetv.fun/live/san-li-inews-11.m3u8
50.44ms,廣州綜合頻道,https://t.freetv.fun/live/yan-zhou-zong-he-11.m3u8
50.47ms,廣東影視,https://t.freetv.fun/live/yan-dong-ying-shi-gao-qing-6.m3u8
50.47ms,廣東民生,https://t.freetv.fun/live/yan-dong-min-sheng-gao-qing-22.m3u8
50.47ms,廣西衛視,https://t.freetv.fun/live/yan-xi-wei-shi-5.m3u8
50.48ms,JTV,https://t.freetv.fun/live/jtv.m3u8
50.49ms,Kanal D,https://t.freetv.fun/live/kanal-d-5.m3u8
50.49ms,Quest UK,https://t.freetv.fun/live/quest.m3u8
50.49ms,农林卫视,https://stream1.freetv.fun/fe99380ce76011ac28d24fb52afe030d6fb320bf5afe31a04fb2746964932ff7.m3u8
50.50ms,吉林衛視,https://t.freetv.fun/live/ji-lin-wei-shi-10.m3u8
50.51ms,吉林綜藝,https://t.freetv.fun/live/ji-lin-zong-yi-wen-hua-1.m3u8
50.53ms,Nova,https://t.freetv.fun/live/nova.m3u8
